200 0.004711338999999995
400 0.018848958
600 0.043480407999999984
800 0.08328586499999999
1000 0.13978513199999998
1200 0.18487890200000007
1400 0.24640264199999995
1600 0.334147391
1800 0.41786329499999986
2000 0.5672226949999999
2200 0.6424103379999999
2400 0.7396878
2600 0.8522982269999999
2800 0.9221905430000001
3000 1.0697317809999998
3200 1.3450585359999998
3400 1.5412223119999995
3600 1.7613380260000007
3800 1.8344935969999998
4000 2.115532687
